Lead_ID,Name,Company,Industry,Annual_Revenue,Lead_Source,Status,Pages_Viewed,Email_Open_Rate,CTA_Clicks,Demo_Requested,Converted_to_Opportunity
00QVT52F3WELLFEFJ5,John Black,"Jones, Gutierrez and Cruz",Manufacturing,9774453.4,Partner Referral,Qualified,5,0.19,0,0,0
00QQ37F4AKG9ECYYTH,Timothy Bates,"Smith, Robinson and Booth",Education,2320932.28,Email,Nurturing,6,0.3,1,0,0
00QTJ7J783MQRJ9A5G,Joanna Green,"Anderson, Sheppard and Atkins",Nonprofit,3000609.84,Trade Show,Nurturing,10,0.173,0,0,0
00Q3DN8I0TW82IPYQA,Kenneth Morales,"Rodriguez, Johnson and Moss",Logistics,4486107.87,Phone Inquiry,Open - Not Contacted,2,0.114,0,0,0
00QGB1E4PJAT0XP53B,Paul Rogers,"Eaton, Li and Chapman",Manufacturing,5087800.03,Email,Open - Not Contacted,12,0.362,1,0,0
00QJW4A4H3L1LVGVQF,Mark Rogers,Archer and Sons,E-Commerce,1050459.99,Partner Referral,Qualified,3,0.298,0,0,0
00QF8V24LCKM38VEX3,Scott Poole Jr.,"Martinez, Leblanc and Jones",E-Commerce,2713751.8,Email,Open - Not Contacted,9,0.262,0,0,0
00Q902CQYRDKJERJBD,Kelly West,"Lucas, Stevens and Price",Software,10934448.97,Web,Unqualified,7,0.245,1,0,0
00QEEUABAPZYX3NQNO,Alexis Byrd,Bell-Reed,E-Commerce,2551350.73,Purchased List,Working - Contacted,4,0.089,1,0,0
00QVAPOUZ99JD8FC8D,Erin Barr,Sparks-Martin,Software,9482734.76,Web Download,Nurturing,8,0.21,0,0,0
00Q44CRNTBVBVPW24X,Amy Flores,Jones-Smith,Energy,6422839.31,Partner Referral,Working - Contacted,3,0.115,0,0,0
00Q2L1HHZRTQII3VGJ,Steven Rodriguez,"Vargas, White and Lee",Education,1943777.04,Other,Open - Not Contacted,2,0.124,0,0,0
00QJ1ISEF0AS8OBDMO,Scott Benson,"Hill, Taylor and Haley",Financial Services,61545996.69,Email,Working - Contacted,6,0.261,0,0,0
00QCNSZMR4ZPFD0MSY,Jennifer Kaufman,"Tran, Robinson and Montoya",E-Commerce,2394830.57,Phone Inquiry,Nurturing,4,0.138,0,0,0
00QVMINLFK6I7PP9MR,Nina Pitts,Sanders-Jensen,Financial Services,12446593.63,Trade Show,Converted,8,0.166,1,0,1
00QLDLTDGCLITK18SK,Sandra Harvey,Hunt Ltd,Energy,20685061.33,Other,Nurturing,6,0.132,0,0,0
00Q6BISZTP0J3CNSH3,Tristan Lewis,Fowler Inc,E-Commerce,5739828.11,Email,Working - Contacted,7,0.326,1,0,0
00QK8POYHS07JXIHOB,Cynthia Lopez MD,Lee-Gates,Nonprofit,730146.79,Web,Nurturing,7,0.147,0,0,0
00Q5DCEBOA2LJWD6YV,Jennifer Robinson,Stark Ltd,E-Commerce,5170701.03,Web,Working - Contacted,7,0.221,0,0,0
00Q422I02OW5PMOO41,Kimberly Cox,"Jones, Fernandez and Thompson",Manufacturing,20174415.86,Purchased List,Working - Contacted,1,0.02,0,1,0
00QNHRKZVDTDCP7SIE,Charles Blanchard,Russo-Murphy,Education,3067706.3,Web,Converted,10,0.17,3,1,1
00QKJSMEFTY68APWQG,Nathan Robinson,Juarez Group,E-Commerce,3011456.63,Partner Referral,Working - Contacted,6,0.216,1,0,0
00QGC8CQTPUJQOOQ2T,Kimberly Olson,Miller-Clark,Healthcare,14016599.71,Email,Converted,6,0.377,2,1,1
00QA85PLIZV9W1OCQ8,Alyssa Baxter,"Young, Wright and Marquez",Financial Services,8026297.86,Trade Show,Converted,11,0.207,2,1,1
00QTZ8E4CUJD57B2HS,Elizabeth Schultz DDS,Nguyen-Willis,Education,441263.73,Web,Converted,10,0.31,1,0,1
00Q0MVC72BKY91O86M,Robert Jackson,Phillips-Hoffman,Software,6573058.92,Partner Referral,Working - Contacted,9,0.215,0,1,0
00QS398B78SI0LBVO1,Richard Griffith,"Osborne, Baker and Lopez",E-Commerce,1866193.7,Email,Working - Contacted,3,0.299,0,0,0
00QETQAIJ47TRH3XQE,Beth Barrera,Nichols LLC,E-Commerce,2039205.44,Phone Inquiry,Open - Not Contacted,3,0.1,0,0,0
00QEXLA8BXI043PCT6,Christopher Smith,Velasquez-Smith,Financial Services,12475004.3,Phone Inquiry,Open - Not Contacted,6,0.114,1,0,0
00Q2UHFHH5SXIAPZIF,Veronica Nguyen,"Martin, Schneider and Chang",Healthcare,14954067.65,Web Download,Qualified,6,0.307,1,0,0
00Q8I4BMWSK9I10I08,Michael Swanson,Coffey Inc,Software,3926004.67,Purchased List,Open - Not Contacted,1,0.068,0,0,0
00QRQ4U107Z4D2F25E,Angel Brown,Dawson LLC,Logistics,33775688.7,Web Download,Converted,13,0.364,2,0,1
00QMQE3XQ3EPI2VDAW,Tara Murray,"Gilbert, Richard and Nichols",Manufacturing,32173235.5,Web,Nurturing,8,0.151,0,0,0
00QJM5BLRW3CWAXCN1,Eric Harris,Carr-Lopez,Logistics,12422034.6,Web,Nurturing,8,0.215,0,0,0
00QX387B0FEIY3E8DQ,James Martin,Moreno Group,Logistics,18929505.65,Web,Converted,9,0.191,2,0,1
00QPO3HG8GJCJGBBE9,Brooke Pena,Garcia-Molina,Financial Services,10468799.39,Other,Qualified,2,0.028,1,0,0
00QBDK1OMX3EL4TTMO,Brandon Boyer,Johnson and Sons,Healthcare,6863496.97,Trade Show,Open - Not Contacted,1,0.134,0,0,0
00QCMR4GCZ5IJO6CZC,Michael Rush,Miller and Sons,Logistics,82890435.29,Web,Converted,13,0.201,0,0,1
00QUG7C8FNO2OOC6YD,Elizabeth Wolf,"Cox, Diaz and Adams",Energy,5126933.25,Trade Show,Open - Not Contacted,6,0.19,1,0,0
00Q13O9SQLQ1UHRVJ6,Ms. Stephanie Morgan,Nichols-Thompson,Software,1172478.94,Other,Open - Not Contacted,1,0.125,0,1,0
00QZ4GZZI4GYHDSZX8,Martha Thompson,Thompson-Gonzalez,Healthcare,11437518.9,Partner Referral,Unqualified,4,0.258,0,1,0
00QYTAYX5GJWR7BNUV,Stacey Adams,Crawford Ltd,Nonprofit,711993.51,Partner Referral,Nurturing,4,0.185,0,0,0
00QV9OANMHSRE7GOC7,Craig Thomas,Bates and Sons,Financial Services,28545316.52,Web Download,Converted,8,0.286,2,0,1
00QRUT07RZXIV857NV,Casey Larson,"Yates, Olson and Meyer",Software,8510236.32,Purchased List,Open - Not Contacted,2,0.037,0,1,0
00QH5GN7AJEF1B4QDN,Bryan Khan,Le and Sons,Manufacturing,1959778.55,Purchased List,Open - Not Contacted,2,0.01,0,0,0
00QK1NM0OJKD0FCI8H,Rachel Hoffman,Arias-Shannon,E-Commerce,3536076.6,Web,Working - Contacted,7,0.049,0,0,0
00QDN3AMK5ZMVIF3UP,Shelly Hahn,Donovan-Scott,Manufacturing,18606932.46,Purchased List,Open - Not Contacted,1,0.12,0,0,0
00QD3Q51MCLRXC56A5,John Barron,"Parker, Smith and Bates",Financial Services,4786347.0,Partner Referral,Open - Not Contacted,10,0.101,0,0,0
00QCPBBREFTB8AWRP3,Donald Vincent,Mendoza Ltd,Software,1075873.01,Phone Inquiry,Open - Not Contacted,3,0.107,0,0,0
00Q7VPV8C62IUSRH1D,Brandon Johnson,Howard-Joseph,Education,2612111.66,Web,Nurturing,4,0.202,0,1,0
00Q8DLBLA0RJTK0X4J,Zachary Scott,Schroeder-Jones,Software,1450053.66,Web Download,Working - Contacted,9,0.212,0,0,0
00QC123S7ZNH53ZKFE,Ashley Baldwin,"Adams, Barry and Johnson",Logistics,2318230.03,Web,Nurturing,5,0.103,0,1,0
00QILFK4S2XIAT1LZO,Edward Myers,Nash-Vaughn,Logistics,15806652.76,Web,Qualified,10,0.227,0,0,0
00QZ0I5WPTMNHRVJX6,Kristi Cook,Kramer Inc,Logistics,7651864.63,Trade Show,Working - Contacted,2,0.159,0,1,0
00QAL0NECZF0VX5TG7,Dakota Haas,Mccormick and Sons,Software,5419807.69,Web,Working - Contacted,7,0.138,1,0,0
00QCGKSJJ1X6GXUV3Z,Harry Mcdaniel,Morales-Christian,Manufacturing,2465920.36,Web Download,Open - Not Contacted,9,0.346,0,0,0
00QFN0GZ7AH4C1CWEZ,Scott Rose,Coleman and Sons,Logistics,27270183.31,Web,Qualified,9,0.199,0,0,0
00QHEK2ZADOP17OKOT,Tanner Velez,"Bell, Mckinney and Watkins",Healthcare,5326875.67,Email,Working - Contacted,8,0.222,0,0,0
00QVQ789OJVVWSVSD3,Tracie Harvey,Wagner-Osborne,Software,6209957.75,Purchased List,Open - Not Contacted,1,0.047,0,0,0
00Q4RD0H3GJJNCHITK,James Martin,Perez PLC,Manufacturing,6069399.33,Other,Working - Contacted,5,0.107,0,0,0
00Q7HQV3VHX6W8POEQ,Renee Swanson,Sawyer-Campbell,Nonprofit,12662207.67,Web,Working - Contacted,10,0.032,0,0,0
00QQBOMH04CTINESPP,Ernest Ware,"Johnson, Thornton and Rose",Logistics,8934362.47,Other,Nurturing,4,0.073,0,0,0
00QHNXZRKH3QHHEIDD,Jessica Williams,Kirby-Powell,Software,2280008.2,Web Download,Working - Contacted,4,0.285,1,0,0
00QEP9DMTHNYUZW1ZI,Amanda Flores,"Suarez, Lee and Meza",E-Commerce,1023078.91,Partner Referral,Working - Contacted,2,0.268,0,0,0
00QQBAXB9LB9SYF996,Deborah Cook,"Dalton, Roberts and Griffin",Education,640130.63,Partner Referral,Working - Contacted,5,0.088,1,0,0
00QT8P3PR552P84PVX,Christopher Rogers,Williams Ltd,Financial Services,1552814.29,Web,Open - Not Contacted,10,0.189,0,0,0
00QJRNMH3I9HH9PWYA,Carolyn Johnson,Berry Ltd,Healthcare,3539357.91,Web,Working - Contacted,4,0.148,0,0,0
00QVRJ1BW252D0O42U,Julie Williams,"Rangel, Macias and Carter",Nonprofit,770838.46,Partner Referral,Open - Not Contacted,4,0.186,0,1,0
00Q3DUMQ4NFYU976CN,Evan Rubio,"Fuentes, Brown and Davis",Financial Services,25218229.37,Web Download,Working - Contacted,6,0.295,0,0,0
00QLVKBRJBMHT68I3G,Cynthia Thomas,Carey Inc,Healthcare,3453430.48,Web,Open - Not Contacted,5,0.166,0,0,0
00QDFXP4O2AB96J7KY,Cassie Hernandez,Wilson and Sons,Logistics,16901458.8,Web,Open - Not Contacted,8,0.112,0,1,0
00Q4LXVV67V6J6Y2A3,Joshua Cantu,Harris-Harrington,Manufacturing,5993466.54,Web,Converted,8,0.19,2,0,1
00QMFIJVIUJFJUAAGT,Amanda Barrett,Myers Group,Software,4120966.31,Email,Converted,8,0.263,2,1,1
00Q2MA1MYJXRV8ECVL,Steven Hess,"Rodriguez, Melton and Chen",Healthcare,4114593.3,Web,Open - Not Contacted,8,0.177,0,1,0
00QIBMZQDAIEVSAD1D,Charles Kelley,Herring-Johnson,Healthcare,23238559.95,Purchased List,Open - Not Contacted,3,0.012,0,0,0
00QWF9G6LLYOI7F8QN,Gina Scott,Reese LLC,Healthcare,13810524.01,Web,Working - Contacted,7,0.194,0,0,0
00QRIKZQ9B8XSU7OO1,Erin Fields,"Gordon, Graves and Vasquez",Education,1533171.63,Email,Working - Contacted,4,0.26,0,0,0
00QXB1UOZUTK57RCEQ,Jonathon Rangel,Johnson-Burnett,Software,12427977.09,Web,Working - Contacted,8,0.066,0,0,0
00QMWJ4Y4GIRL06T7J,Devon Petersen,Miller-Russell,E-Commerce,23342898.24,Web,Working - Contacted,5,0.215,0,0,0
00QQEYWR4EI0BINF0I,Dawn Lambert,"Torres, Fuller and Williams",Manufacturing,2546835.32,Email,Working - Contacted,7,0.294,0,0,0
00QYRRWT1P17TPCNJW,Ricky Cooper,Johnson-Robbins,Software,3655062.17,Other,Open - Not Contacted,1,0.15,0,0,0
00QK7TE381VEEPVU9W,Travis Wilson,Young-Allen,Software,21669363.44,Web Download,Converted,12,0.394,1,1,1
00Q1CYNWG1U8PIT9SU,Katie Green,Lester Group,Financial Services,9772061.33,Email,Qualified,4,0.336,1,1,0
00QIPVB9QFOQ40VRS3,Donald Lopez,"Bradshaw, Solis and Mcclain",Healthcare,12847631.25,Email,Open - Not Contacted,5,0.29,1,0,0
00QMDJH49JN8HKAAY8,James Benson,King-Chapman,Logistics,10919238.45,Trade Show,Working - Contacted,5,0.166,0,0,0
00QGETP3F7X4O25K4F,Alexander Best,Smith-Zamora,E-Commerce,903667.73,Partner Referral,Nurturing,4,0.255,0,0,0
00Q6STP8C6EQG33KXI,Richard Walker,Webb-Austin,E-Commerce,7423949.36,Partner Referral,Working - Contacted,6,0.169,0,0,0
00QT6LE0TB0BC0LRV9,Corey Mitchell,White Group,Healthcare,40571442.41,Email,Open - Not Contacted,9,0.189,1,0,0
00QB4Z3D6H5SMRT2PL,Joseph Brown,"Smith, Case and Robinson",Healthcare,10512478.12,Purchased List,Open - Not Contacted,1,0.01,0,0,0
00QFVVLT8ZTCIUW5QO,Cassandra Allen,Graham and Sons,Logistics,6188078.7,Web Download,Working - Contacted,5,0.235,0,0,0
00QCP9XZIBG7CXNGMU,Dana Fisher,"Hendrix, Edwards and Burton",Education,6087648.56,Partner Referral,Open - Not Contacted,4,0.274,2,0,0
00Q2C2BDKAQG8ED60H,Mary Davis,"Jimenez, Moore and Johnston",Energy,1257822.04,Web Download,Converted,12,0.277,1,0,1
00QBTYEGX9E6ZFW2JK,Alexander Henry,"Green, Ramirez and Rosario",Healthcare,12223253.74,Web Download,Converted,7,0.31,1,0,1
00QBEEUYT5YO0KVWDL,Brandon Johnson,Keith Inc,Logistics,34373476.87,Email,Nurturing,5,0.267,0,0,0
00QD2K0K47HZQXJS4D,Christopher Mccann,Harrison Group,E-Commerce,791986.3,Web Download,Open - Not Contacted,9,0.246,0,0,0
00QBKFMAS9T8LIHDNJ,Stephanie Riley,Salazar LLC,Manufacturing,68688609.11,Partner Referral,Open - Not Contacted,6,0.296,0,1,0
00Q96OV6Q866T749RA,Stephen Lee,Santiago-Curtis,Software,3048421.95,Email,Open - Not Contacted,4,0.361,1,0,0
00QHIWQ6AROT38QHMH,Steven Nguyen,"Chambers, Anderson and Wright",Healthcare,5392565.52,Web,Working - Contacted,4,0.115,0,0,0
00QZGFV54246A6K0ME,Walter Avila,"Ferrell, Garner and Hernandez",Logistics,1812656.94,Other,Working - Contacted,1,0.157,0,0,0
00QLU7U3DT0IPAQMGN,Angela Wilkins,"Reid, Brooks and Ross",Software,4470749.62,Web,Qualified,5,0.125,1,0,0
00QVNEV4S6YCGBDOIJ,Richard Alexander,"Whitaker, Young and Gonzales",Financial Services,32840055.01,Phone Inquiry,Working - Contacted,2,0.01,0,0,0
00QKJNVHVIQPWUGE6U,Tara Gonzalez,"Johnson, Garcia and Huang",Healthcare,10883072.62,Trade Show,Open - Not Contacted,6,0.202,0,0,0
00QS9PBOHYTC00MVFZ,Travis Williams,Scott PLC,Healthcare,57604316.51,Web,Open - Not Contacted,7,0.18,0,0,0
00QPW3QLSSI4LVFWVV,Paul Campbell,"Cook, Hendricks and Roth",Software,10433464.18,Partner Referral,Open - Not Contacted,7,0.223,0,0,0
00QBTMUJY2YM54J5S0,Brittany Gonzalez,Clark Ltd,E-Commerce,3095192.37,Web,Converted,11,0.135,1,1,1
00QZF889QR8A0R0DSN,Kristy Hunt,Gonzales-Kirk,E-Commerce,4152478.35,Trade Show,Working - Contacted,3,0.216,0,0,0
00QYKV1HV8VODC4GX6,Nancy Leonard,"Frederick, Fitzgerald and Bryant",Nonprofit,722560.16,Web,Open - Not Contacted,8,0.164,1,0,0
00QR3JPRAIOZKHKM6B,Carol Singleton,"Wilkins, Herring and Payne",Software,33857431.94,Web,Converted,12,0.175,1,0,1
00Q06OFT75Q1AQAG29,Sara Barrett,Mendoza PLC,Nonprofit,5522445.02,Web Download,Working - Contacted,7,0.268,1,0,0
00Q5HYFR6UO3HTH0VP,David Aguilar,"Williams, Mcgee and Pena",Healthcare,14166643.23,Web,Unqualified,10,0.14,0,0,0
00QOXIPW6PFE71WHZ6,Micheal Hickman,Hill-Smith,Manufacturing,773399.93,Partner Referral,Working - Contacted,5,0.21,2,0,0
00Q201Q0EGXMND4XVJ,Erin Kelley,Carter-Hunter,Software,4969629.37,Purchased List,Unqualified,5,0.089,2,0,0
00QU88655M9IN52IXC,Kimberly Nichols,Stone-Walters,Logistics,8978914.46,Web,Working - Contacted,8,0.137,0,0,0
00QTCFHTWN9SNUVSAK,Hannah Williams,Vasquez PLC,Software,2677358.1,Web,Open - Not Contacted,10,0.129,0,0,0
00QRE57EKJRPPUD6WU,Andrea Bowman,"Chapman, Carey and Smith",Software,1800222.99,Purchased List,Unqualified,2,0.045,0,0,0
00QBVIWKB6QQZGO6DL,James Williams,"Thomas, Valenzuela and Gibson",Healthcare,96012874.17,Web,Working - Contacted,2,0.165,0,0,0
00QAVWXY59CRSHWQSF,Dr. Kimberly Robertson,"Haney, Johnson and Calderon",Manufacturing,42522768.83,Web Download,Working - Contacted,8,0.27,0,0,0
00Q2LCTK4VJNZF98J6,Raymond Harris,Harris PLC,Healthcare,8701428.63,Web,Open - Not Contacted,4,0.223,0,0,0
00QB4O78S64Q629AIE,Amy Williams,"Williams, Stokes and Tucker",E-Commerce,1372339.81,Email,Qualified,4,0.316,1,0,0
00QCS0EKVEM8U8DI3N,Mary Jones,Tate and Sons,Financial Services,32357044.71,Web,Working - Contacted,2,0.124,1,0,0
00Q57MHP1RU2D62SI1,James Pena,Newman Inc,Software,12228181.8,Web Download,Converted,13,0.325,3,1,1
00QWSGL31GASAO4RYV,Brenda Rogers,"Phillips, Obrien and Davis",Manufacturing,21229581.84,Web Download,Open - Not Contacted,13,0.274,0,0,0
00QJK4HFOQG4ZYIZF2,Laura Barton,"Hendricks, Carr and Davis",Manufacturing,43779335.08,Web,Working - Contacted,9,0.136,0,0,0
00QKRNX7WZHBE3T8SE,Steven Young,Reese and Sons,Education,958185.92,Web,Unqualified,7,0.063,0,0,0
00Q8QUSY5ZU0Q1DN50,Megan Leonard,"Hamilton, Solis and Hill",Software,21004201.85,Web,Open - Not Contacted,8,0.115,0,1,0
00Q62VJUQATLRGBZDO,Heidi Stone,"Smith, Barrett and Schultz",Healthcare,11977981.07,Email,Working - Contacted,9,0.422,1,0,0
00QU22VBBPXAW79SGB,Jeffrey Graham,"Campbell, David and Martin",Healthcare,3970144.3,Web,Working - Contacted,8,0.067,1,0,0
00QYM9347XR5SMXB5R,Tonya Daniels,"Conner, Finley and Walker",Education,2133116.87,Purchased List,Open - Not Contacted,1,0.048,1,0,0
00QK3THXNPGWAD8LWX,Shannon Hamilton,"Sanchez, Moore and Hayes",Software,3490040.05,Email,Unqualified,7,0.271,0,0,0
00QX79GUCYX9BZ4F8C,John Deleon,"Jones, Olson and Huynh",Manufacturing,8590894.4,Trade Show,Open - Not Contacted,1,0.187,0,0,0
00QSJWT9GHV450TPCL,Debra Jackson,Tyler-Moore,Software,2933949.44,Purchased List,Working - Contacted,1,0.019,0,0,0
00QY24SE0V1L42WVS8,Michelle Johnson,Gilbert-Long,Healthcare,738385.9,Web Download,Converted,11,0.308,1,0,1
00QNA36PQGZ73LAM6B,Michael Anderson,Hardy-Thompson,Education,4140735.75,Trade Show,Qualified,5,0.27,0,1,0
00QHDC9GUXZ0DOMMLU,Tiffany White,"Marsh, Cunningham and Brown",Financial Services,25568025.46,Web Download,Working - Contacted,5,0.328,0,0,0
00QKLFFJEG93448JVR,Mrs. Donna Pittman,"Weeks, Watson and Williams",Energy,14808201.66,Trade Show,Nurturing,6,0.092,0,0,0
00QXM8W25ZJ3VBP18H,Christina Jordan,King-Gentry,Manufacturing,20311618.94,Web,Qualified,4,0.146,0,0,0
00QXOWDFZRQ75Y7YCO,Jessica Davis,Brooks Group,Energy,5251826.98,Partner Referral,Nurturing,2,0.249,0,0,0
00QCRYBPI1UFDRZYF2,Timothy Arroyo,"Dean, Daniel and Mckinney",Financial Services,42587261.63,Email,Open - Not Contacted,3,0.272,1,0,0
00QO3HVFL3G5RVEBZK,Thomas Robertson,"James, Collier and Hodge",Healthcare,18675459.65,Trade Show,Nurturing,4,0.231,0,0,0
00Q81LRQEJL6VV0TCY,Jonathan Ortega,Bernard LLC,Energy,3452195.88,Email,Open - Not Contacted,5,0.235,0,0,0
00Q2JSUIAJF0CAXYH2,Laurie Kirk,Caldwell-Simmons,E-Commerce,2710554.84,Partner Referral,Open - Not Contacted,3,0.205,0,0,0
00Q4PEKPOQ1R38LCRL,James Villegas,Lee Inc,E-Commerce,10585207.25,Web,Converted,7,0.12,2,0,1
00QV7Y1UFDNRK02WXZ,Doris Lara,Miller PLC,Software,1263316.84,Web Download,Converted,11,0.292,1,0,1
00QPNQN7UTF8T6ROPT,Jacqueline Walters,Cox Ltd,Financial Services,16108640.59,Web,Open - Not Contacted,7,0.178,1,0,0
00QT5POI47H95RUIEY,Valerie Mitchell,Jimenez Inc,Software,642485.01,Email,Qualified,8,0.285,0,0,0
00QE8JX43LW7Q2MDEF,Kendra Adams,"Rice, Parker and Hansen",Manufacturing,15743524.92,Email,Nurturing,8,0.306,0,0,0
00Q8L1H700C0N6URAD,John Johnson,Coleman LLC,Financial Services,9300303.06,Phone Inquiry,Open - Not Contacted,2,0.058,0,0,0
00QJLM96LN7T8YISJ6,Brandon Moses,Brooks-Harvey,Manufacturing,3671097.29,Other,Nurturing,5,0.255,0,0,0
00QJFK2IZ2C2LXNB19,John White,"Chapman, David and Allen",Software,4757035.82,Purchased List,Working - Contacted,2,0.01,0,0,0
00QIGEKIRZIQLBCBRA,Diane May,"Oliver, Johnson and Bartlett",Manufacturing,15246826.76,Web,Open - Not Contacted,8,0.132,0,0,0
00QDNW54ZNCYPIZD4F,Megan Campos,Hill-Perez,Energy,4822759.81,Trade Show,Working - Contacted,5,0.206,0,0,0
00QL0XPSBS3GRJC4XN,Matthew Scott,"Lambert, Chase and Stewart",Financial Services,13597499.35,Purchased List,Nurturing,5,0.01,0,1,0
00QF1TJMG1GG7JD6XS,Jonathon Wood,"Lang, Lane and Wilson",E-Commerce,5052929.23,Purchased List,Qualified,1,0.156,0,1,0
00QHCZWH1AV67XBHBA,Sally Andrews,Burnett-Lopez,Healthcare,10806983.36,Email,Working - Contacted,5,0.314,1,0,0
00QFGU8FZFD45Z7E1Y,Nancy Cowan,Davis Group,Healthcare,5927982.24,Web,Converted,17,0.207,1,0,1
00Q14QFYLQKVTRUKJD,Larry Guerrero,Howell-Edwards,Healthcare,1343876.4,Purchased List,Open - Not Contacted,2,0.035,0,0,0
00QKG4JEM9T02EUR67,Robin Rojas,"Galloway, Griffin and Anderson",Financial Services,3800351.05,Email,Converted,9,0.403,2,0,1
00QN7QFKXDVJGY1JA8,Kelly Rogers,Hunter-Mendoza,Software,5699724.57,Phone Inquiry,Working - Contacted,1,0.086,0,0,0
00Q6W7SJWNKEM2R0W5,Ronnie Cruz,Murphy PLC,Healthcare,906857.22,Purchased List,Open - Not Contacted,6,0.062,0,1,0
00QJJLAD5ESLKLPACN,Jennifer Lloyd,Burke-Holloway,Manufacturing,9654256.38,Email,Converted,11,0.304,1,0,1
00QM0E7YBV1RQQNERJ,Todd Smith,Floyd and Sons,Healthcare,5102829.31,Email,Open - Not Contacted,4,0.29,0,1,0
00QT95F4YR6GJ5WA1G,Hailey Cunningham,Alvarado-Blankenship,E-Commerce,4182987.54,Web,Open - Not Contacted,6,0.309,1,0,0
00QV35I7C9SPCTFFSI,Brian Marquez,Shah Group,E-Commerce,843977.25,Purchased List,Working - Contacted,4,0.01,1,0,0
00QRL199CY1UJD87CJ,Jason Dunn,"Berry, Curry and Garrett",Software,3221554.8,Partner Referral,Open - Not Contacted,3,0.23,0,0,0
00QN9268QSJETTXDBS,Scott Matthews,"Adams, Rocha and White",Software,5137512.59,Web,Unqualified,5,0.142,0,1,0
00QO270JYYBHV33LH3,Steven Shaw,"Williams, Franklin and House",Energy,20480212.39,Partner Referral,Working - Contacted,2,0.254,0,0,0
00QJMVLPLFLOT1T3EY,Jonathan Montgomery,Freeman-Beck,Energy,20278668.85,Trade Show,Open - Not Contacted,3,0.17,0,0,0
00QVKVORMBMQCXJSE3,Carl Gutierrez,"George, Kirk and Ward",Software,2623882.8,Email,Converted,6,0.339,2,0,1
00QHOMYF5W3THCAPJD,Bobby Aguilar,Mcmillan Inc,Software,2064307.77,Phone Inquiry,Working - Contacted,4,0.053,0,0,0
00Q3T8C33DBTJPMBEX,Spencer Thompson,Jackson Group,Financial Services,41310204.4,Email,Converted,8,0.244,3,1,1
00Q3IHS74UC5OXR3MV,Eric Herrera,Diaz Ltd,Software,1235907.2,Web,Open - Not Contacted,4,0.115,0,0,0
00QMW1TTHTU8OISTMX,Dustin Coleman,Jenkins-Caldwell,E-Commerce,1003354.33,Phone Inquiry,Qualified,6,0.017,0,0,0
00Q4G9LR6HLTITJ3XQ,Michael Johnson,Harris Ltd,E-Commerce,5081742.5,Partner Referral,Unqualified,3,0.22,0,0,0
00QAZ5SAWFB8YSC2AR,Kelly Ross,Johnson-Gonzalez,E-Commerce,5456251.84,Purchased List,Nurturing,2,0.057,0,1,0
00QHG5RB7K91X7UQBA,William Mendoza,"Lester, Moore and Kelley",Financial Services,4255032.06,Other,Open - Not Contacted,5,0.135,0,0,0
00QMLVYTRHIWUUK19L,Brooke Johnson,Oliver-Smith,Energy,13113005.79,Web Download,Converted,12,0.3,3,0,1
00Q9LMYIF3GJ7YB5WV,John Smith,"Jennings, Mccarthy and Gilmore",Software,890067.77,Web Download,Converted,8,0.249,1,1,1
00QX98FA9LJIHVXVTO,Kimberly Sutton,Holder PLC,Financial Services,9992541.46,Web,Open - Not Contacted,6,0.127,0,0,0
00QCWXHI32JN3329G4,Mark Smith,Stanley-Brown,E-Commerce,3036433.61,Web,Qualified,6,0.194,0,1,0
00QNPMX7YG2KBCJ240,Ruth Warren,Snyder-Butler,Logistics,5735713.23,Other,Open - Not Contacted,2,0.057,0,0,0
00QO8RPMMQ2FP9HC54,Mr. Michael Baker,"House, Donovan and Savage",Energy,22955468.85,Phone Inquiry,Unqualified,1,0.168,1,0,0
00Q8BDTLALLYMSH4VS,Phillip Robertson,Phillips Ltd,Healthcare,7059936.96,Web,Open - Not Contacted,5,0.269,0,0,0
00QBD2C6S91C07NAJK,Sarah Fuller,Gray Ltd,Education,1491492.48,Web,Open - Not Contacted,4,0.131,0,0,0
00QWN7LMCZNVT1BISX,Zachary Rhodes,Kelley and Sons,Healthcare,19992998.51,Web,Nurturing,5,0.225,0,0,0
00QPUJNFOV8ZKPGCMN,Cody Phillips,Hughes-Fitzgerald,Logistics,27491130.82,Purchased List,Open - Not Contacted,2,0.078,0,0,0
00QZZY0L6JMAFW8O43,Charles Monroe,Garcia Group,Nonprofit,326156.82,Email,Unqualified,6,0.222,0,0,0
00QZF0FLCZGULCF033,Nathan Cooper,Johnston-Little,Software,11766845.59,Trade Show,Open - Not Contacted,7,0.196,2,0,0
00QUJLN8OKAM88TBSO,Thomas Anderson,Garcia-Robinson,Software,7197781.87,Purchased List,Open - Not Contacted,3,0.051,0,1,0
00QWAOEGROK3F01E62,Jason Williams,Murray-Kirk,Education,2118702.31,Web Download,Converted,12,0.28,1,1,1
00QGLFBS7M77J5DMJ2,Isabella Williams,"Murillo, Ramirez and Wolf",Nonprofit,790064.4,Web Download,Converted,14,0.29,1,0,1
00QQAOP607JHRIFZDC,Christopher Carr,Walker-Keller,Logistics,3638304.87,Web,Converted,13,0.168,0,0,1
00QS2K7EL7EFT20SZL,Heidi Graham,"Ramos, Stevens and Hopkins",Healthcare,2962492.27,Web,Qualified,6,0.12,1,0,0
